district,date,hazard,any_flag,max_confidence,n_observations,n_triggered,message_en,message_ur,lat,lon
Mianwali,20260824,fog,False,0.5,1,0,Daytime frame -- Night Fog Difference not applicable.,دن کا وقت -- لاگو نہیں,32.640365000796535,71.51977277971432
Mianwali,20260824,frost,False,0.5,1,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,32.640365000796535,71.51977277971432
Mianwali,20260824,hail,False,0.55,1,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,32.640365000796535,71.51977277971432
Mianwali,20260824,heavy_rain,False,0.45,1,0,0/1 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,32.640365000796535,71.51977277971432
Mianwali,20260824,residue_burning,False,0.5,1,0,"IR3.9-IR10.8 anomaly -1.4 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,32.640365000796535,71.51977277971432
Mianwali,20260824,thunderstorm,False,0.6,1,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,32.640365000796535,71.51977277971432
Mianwali,20260824,uv_index,False,0.5,1,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,32.640365000796535,71.51977277971432
Mirpurkhas,20260622,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,cold_wave,False,0.44,1,0,Mean clear-sky night skin temp 19.8 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,fog,False,0.6,3,0,IR3.9-IR10.8 = -2.6 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,heat_wave,False,0.44,1,0,Mean clear-sky skin temp 26.6 C -- below heat-wave persistence threshold.,گرمی کی لہر کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -2.0 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260622,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 405 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,dust_storm,False,0.5,2,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,fog,False,0.5,2,0,Daytime frame -- Night Fog Difference not applicable.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,frost,False,0.5,2,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,hail,False,0.55,2,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,heavy_rain,False,0.45,1,0,0/2 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,residue_burning,False,0.5,2,0,"IR3.9-IR10.8 anomaly -1.6 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,thunderstorm,False,0.6,2,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260623,uv_index,True,0.55,2,1,"Clear sky at high solar elevation (zenith=18 deg) -- elevated surface-UV proxy. Estimate only, not a substitute for a calibrated UV index (e.g. Copernicus CAMS UV). Outdoor-labour safety scheduling advisory.",UV کی سطح زیادہ ہونے کا امکان (zenith=18 ڈگری) -- تخمینہ,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,dust_storm,False,0.5,1,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,fog,False,0.5,1,0,Daytime frame -- Night Fog Difference not applicable.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,frost,False,0.39,1,0,Not all three frost conditions met (wind=2.6 m/s (nearest real WRF run is 21 day(s) from this MSG frame's date)).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,hail,False,0.55,1,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,heavy_rain,False,0.45,1,0,0/1 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,residue_burning,False,0.5,1,0,"IR3.9-IR10.8 anomaly -1.4 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,thunderstorm,False,0.6,1,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260629,uv_index,False,0.5,1,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,fog,False,0.6,3,0,IR3.9-IR10.8 = 10.6 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -8.9 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260706,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,fog,True,0.75,3,1,Small positive IR3.9-IR10.8 difference (2.6 K) over a spatially coherent low-lying area -- classic radiative/advective fog signature. Visibility/ceiling below landing minima. Favourable-for-disease dew conditions; delay spraying until fog clears.,دھند کا امکان (IR3.9-IR10.8 = 2.6 K)۔ رن وے کی مرئیت کم ہو سکتی ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -12.1 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260707,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,fog,False,0.6,3,0,IR3.9-IR10.8 = 12.7 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly +3.2 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260708,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,fog,False,0.6,3,0,IR3.9-IR10.8 = -1.6 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -0.7 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260709,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,fog,False,0.6,3,0,IR3.9-IR10.8 = -4.0 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly +2.2 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260710,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,fog,False,0.6,3,0,IR3.9-IR10.8 = -4.1 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -0.4 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260711,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,fog,False,0.6,3,0,IR3.9-IR10.8 = -2.8 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -1.2 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260712,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,fog,False,0.6,3,0,IR3.9-IR10.8 = -1.9 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -2.0 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260713,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,fog,False,0.6,3,0,IR3.9-IR10.8 = -0.2 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -4.8 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260714,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 180 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,dust_storm,False,0.5,2,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,fog,False,0.5,2,0,Daytime frame -- Night Fog Difference not applicable.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,frost,False,0.5,2,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,hail,False,0.55,2,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,heavy_rain,False,0.45,1,0,0/2 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,residue_burning,False,0.5,2,0,"IR3.9-IR10.8 anomaly -4.5 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,thunderstorm,False,0.6,2,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260715,uv_index,False,0.5,2,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,dust_storm,False,0.5,1,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,fog,False,0.6,1,0,IR3.9-IR10.8 = -1.2 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,frost,False,0.55,1,0,Not all three frost conditions met (wind=2.6 m/s).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.22578109140304,69.1864815369011
